27.9	2.29391E-6
27.95	-1.82469E-6
28	-5.71429E-6
28.05	-9.37611E-6
28.1	-2.81139E-6
28.15	-6.02131E-6
28.2	-9.00709E-6
28.25	-1.17699E-5
28.3	-4.31095E-6
28.35	-6.63139E-6
28.4	-8.73239E-6
28.45	-1.06151E-5
28.5	-2.2807E-6
28.55	-3.7303E-6
28.6	-4.96503E-6
28.65	-5.98604E-6
28.7	-6.79443E-6
28.75	-7.3913E-6
28.8	-7.77778E-6
28.85	-7.95494E-6
28.9	-7.92388E-6
28.95	-7.68566E-6
29	-7.24138E-6
29.05	-6.59208E-6
29.1	-5.73883E-6
29.15	-4.68268E-6
29.2	-3.42466E-6
29.25	-1.96581E-6
29.3	-3.07167E-7
29.35	1.55026E-6
29.4	3.60544E-6
29.45	5.85739E-6
29.5	-1.69492E-6
29.55	9.47547E-7
29.6	3.78378E-6
29.65	-3.18718E-6
29.7	3.367E-8
29.75	-6.55462E-6
29.8	-2.95302E-6
29.85	8.37521E-7
29.9	-5.18395E-6
29.95	-5.01836E-6
30	-6.66667E-6
30.05	-6.66667E-6
40	-6.66667E-6
50	-6.66667E-6
60	-6.66667E-6
70	-6.66667E-6
80	-6.66667E-6
90	-6.66667E-6
100	-6.66667E-6
150	-6.66667E-6
500	-6.66667E-6
